   0.0000000e+00  -8.5000000e-02  -1.1700000e-01   1.0080000e+00   3.6010000e+00   6.9630000e+00   1.2921000e+01   2.2726000e+01   3.8465000e+01   5.5576000e+01   7.2849000e+01   8.2550000e+01   7.8194000e+01   7.6964000e+01   7.4777000e+01   7.3819000e+01   7.1987000e+01   7.4542000e+01   7.2984000e+01   7.4254000e+01
   0.0000000e+00  -2.0500000e-01  -2.5000000e-01   7.1200000e-01   3.0090000e+00   6.6420000e+00   1.1993000e+01   2.0928000e+01   3.8094000e+01   5.6384000e+01   6.9904000e+01   7.8214000e+01   7.5549000e+01   7.2132000e+01   7.2363000e+01   6.8142000e+01   6.6757000e+01   7.1751000e+01   7.0674000e+01   7.0005000e+01
   0.0000000e+00  -8.5000000e-02  -2.8100000e-01   3.8300000e-01   1.8450000e+00   4.0410000e+00   7.5950000e+00   1.3990000e+01   2.5050000e+01   4.0210000e+01   5.5868000e+01   8.0989000e+01   8.3004000e+01   8.1168000e+01   7.9536000e+01   7.5915000e+01   7.2850000e+01   7.7365000e+01   7.4959000e+01   7.5693000e+01
   0.0000000e+00  -7.0800000e-01  -9.5200000e-01  -2.8900000e-01   1.5020000e+00   4.1650000e+00   8.6130000e+00   1.6964000e+01   2.9255000e+01   4.4741000e+01   6.0066000e+01   8.2039000e+01   8.4647000e+01   8.1146000e+01   8.0008000e+01   7.5358000e+01   7.2067000e+01   7.8079000e+01   7.4537000e+01   7.7164000e+01
   0.0000000e+00  -1.5100000e-01   1.1300000e-01   1.2220000e+00   3.5040000e+00   6.8410000e+00   1.1680000e+01   2.1496000e+01   3.8944000e+01   5.8339000e+01   7.3310000e+01   8.0381000e+01   7.8320000e+01   7.5955000e+01   7.4390000e+01   7.3211000e+01   6.9499000e+01   7.3115000e+01   7.2918000e+01   7.1665000e+01
   0.0000000e+00   3.0000000e-03  -1.3900000e-01   6.2000000e-01   2.9580000e+00   6.7070000e+00   1.3459000e+01   2.3693000e+01   3.8856000e+01   5.5935000e+01   7.0619000e+01   8.1468000e+01   7.5946000e+01   7.3064000e+01   7.0795000e+01   6.8053000e+01   6.5971000e+01   7.1659000e+01   6.9176000e+01   6.9631000e+01
   0.0000000e+00   1.4700000e-01   1.3800000e-01   1.2620000e+00   3.9780000e+00   8.5530000e+00   1.4907000e+01   2.6791000e+01   5.0068000e+01   7.1123000e+01   7.6270000e+01   7.8482000e+01   7.7352000e+01   7.3743000e+01   7.3974000e+01   7.2715000e+01   6.8351000e+01   7.1433000e+01   7.0122000e+01   7.1081000e+01
   0.0000000e+00  -1.8000000e-02  -2.3600000e-01   6.6000000e-01   2.4630000e+00   5.2490000e+00   9.1340000e+00   1.6072000e+01   2.9088000e+01   4.7583000e+01   6.4296000e+01   7.9756000e+01   7.5934000e+01   7.5678000e+01   7.6268000e+01   7.1736000e+01   6.9749000e+01   7.2894000e+01   7.3311000e+01   7.4383000e+01
   0.0000000e+00   1.6700000e-01   4.4500000e-01   1.7290000e+00   4.8120000e+00   9.4410000e+00   1.5832000e+01   2.7771000e+01   5.0997000e+01   6.9522000e+01   7.6871000e+01   7.9453000e+01   7.4483000e+01   7.3892000e+01   7.4737000e+01   6.9308000e+01   6.9476000e+01   7.0570000e+01   7.0985000e+01   7.3839000e+01
   0.0000000e+00   7.7000000e-02   3.3000000e-01   1.7630000e+00   5.1670000e+00   9.9880000e+00   1.6534000e+01   2.8610000e+01   5.0994000e+01   6.8466000e+01   7.4962000e+01   7.8058000e+01   7.3604000e+01   7.3329000e+01   7.1208000e+01   7.0494000e+01   6.6779000e+01   7.1555000e+01   6.9367000e+01   7.0548000e+01
   0.0000000e+00  -1.3500000e-01  -6.2000000e-02   1.0950000e+00   3.4450000e+00   7.0420000e+00   1.2133000e+01   2.3917000e+01   4.5227000e+01   6.5832000e+01   7.5772000e+01   7.5936000e+01   7.4935000e+01   7.5106000e+01   7.1197000e+01   7.1901000e+01   6.8732000e+01   7.4012000e+01   7.0275000e+01   7.2641000e+01
   0.0000000e+00   7.2000000e-02  -1.4200000e-01   6.3100000e-01   2.8580000e+00   5.9700000e+00   1.0699000e+01   1.8341000e+01   3.3700000e+01   5.2256000e+01   6.6575000e+01   7.7692000e+01   7.4992000e+01   7.2677000e+01   7.1535000e+01   6.8528000e+01   6.7055000e+01   7.1882000e+01   6.9092000e+01   7.1498000e+01
   0.0000000e+00   3.1000000e-02  -1.3000000e-01   6.4100000e-01   2.4660000e+00   5.3470000e+00   9.5710000e+00   1.6486000e+01   2.7845000e+01   4.2935000e+01   5.6896000e+01   7.5164000e+01   7.3735000e+01   7.1394000e+01   7.0543000e+01   6.6837000e+01   6.3608000e+01   7.0627000e+01   6.7780000e+01   6.8023000e+01
   0.0000000e+00  -6.3000000e-02  -1.8500000e-01   7.1000000e-01   2.5410000e+00   5.5250000e+00   9.6270000e+00   1.7828000e+01   3.4217000e+01   5.3739000e+01   6.5628000e+01   7.3799000e+01   6.8909000e+01   7.0656000e+01   6.7145000e+01   6.6003000e+01   6.3336000e+01   6.6345000e+01   6.6073000e+01   6.5908000e+01
   0.0000000e+00  -1.4000000e-02   1.6700000e-01   1.3590000e+00   3.9210000e+00   7.6170000e+00   1.3412000e+01   2.4641000e+01   4.7466000e+01   6.7053000e+01   7.6205000e+01   7.9768000e+01   7.5927000e+01   7.5904000e+01   7.4500000e+01   7.2765000e+01   7.2146000e+01   7.4830000e+01   7.4622000e+01   7.3462000e+01
   0.0000000e+00  -4.8400000e-01  -8.1800000e-01  -2.6100000e-01   1.8700000e+00   4.1010000e+00   7.4050000e+00   1.3488000e+01   2.5241000e+01   4.1829000e+01   6.0283000e+01   7.7556000e+01   7.6264000e+01   7.7011000e+01   7.5832000e+01   7.2759000e+01   7.1946000e+01   7.4985000e+01   7.3872000e+01   7.1422000e+01
   0.0000000e+00   2.6100000e-01  -5.5900000e-01   3.4400000e-01   2.4460000e+00   5.4270000e+00   9.9050000e+00   1.8563000e+01   3.6687000e+01   5.8264000e+01   7.1111000e+01   7.8195000e+01   7.3852000e+01   7.6475000e+01   7.2181000e+01   7.0652000e+01   7.1281000e+01   7.2706000e+01   7.1977000e+01   7.2751000e+01
   0.0000000e+00  -5.2000000e-02  -1.1000000e-01   5.8500000e-01   2.5610000e+00   5.3850000e+00   9.3440000e+00   1.6071000e+01   2.9704000e+01   4.8198000e+01   6.4099000e+01   7.7197000e+01   7.9404000e+01   7.7182000e+01   7.3142000e+01   6.9665000e+01   6.9725000e+01   7.2416000e+01   7.2678000e+01   7.2616000e+01
   0.0000000e+00  -3.8000000e-02   1.7400000e-01   1.7680000e+00   4.7990000e+00   9.3470000e+00   1.6260000e+01   2.9334000e+01   5.3476000e+01   7.0707000e+01   7.7067000e+01   7.8814000e+01   7.5101000e+01   7.3139000e+01   7.1773000e+01   7.2998000e+01   6.8272000e+01   7.0883000e+01   7.1406000e+01   7.0675000e+01
   0.0000000e+00   1.8300000e-01  -1.4300000e-01   8.7400000e-01   3.1910000e+00   6.0530000e+00   1.0207000e+01   1.8771000e+01   3.7032000e+01   5.7781000e+01   7.5381000e+01   8.0830000e+01   7.7861000e+01   7.7329000e+01   7.5452000e+01   7.3609000e+01   7.0536000e+01   7.3567000e+01   7.3139000e+01   7.3164000e+01
   0.0000000e+00   7.7000000e-02  -1.1900000e-01   5.9300000e-01   2.4630000e+00   4.8540000e+00   8.2500000e+00   1.4113000e+01   2.5904000e+01   4.1884000e+01   5.6529000e+01   7.6093000e+01   8.0072000e+01   7.7505000e+01   7.6830000e+01   7.3449000e+01   7.0440000e+01   7.2293000e+01   7.1134000e+01   7.1963000e+01
   0.0000000e+00   8.1000000e-02   2.4000000e-01   1.3400000e+00   4.1490000e+00   7.7330000e+00   1.2706000e+01   2.3014000e+01   4.3917000e+01   6.6495000e+01   7.6392000e+01   8.1341000e+01   7.7648000e+01   7.9433000e+01   7.5310000e+01   7.2517000e+01   6.7890000e+01   7.5970000e+01   7.1933000e+01   7.4658000e+01
   0.0000000e+00  -5.7000000e-02  -1.3000000e-02   8.2900000e-01   2.9600000e+00   6.5080000e+00   1.2157000e+01   2.0669000e+01   3.3252000e+01   4.8734000e+01   6.2333000e+01   7.7952000e+01   7.6288000e+01   7.4079000e+01   7.3089000e+01   7.0247000e+01   6.8002000e+01   7.3919000e+01   7.0119000e+01   7.1607000e+01
   0.0000000e+00  -1.3700000e-01  -1.2200000e-01   1.0670000e+00   3.8680000e+00   7.8720000e+00   1.3815000e+01   2.3497000e+01   4.0125000e+01   5.8699000e+01   7.2828000e+01   7.8885000e+01   7.8431000e+01   7.7704000e+01   7.6408000e+01   7.2418000e+01   7.4145000e+01   7.6177000e+01   7.2850000e+01   7.3992000e+01
   0.0000000e+00   4.5000000e-02   2.4100000e-01   1.4230000e+00   4.6020000e+00   9.3780000e+00   1.6586000e+01   2.7523000e+01   4.5760000e+01   6.4698000e+01   7.7153000e+01   7.8823000e+01   7.9510000e+01   7.5923000e+01   7.2532000e+01   7.4311000e+01   6.9481000e+01   7.3636000e+01   7.2165000e+01   7.4197000e+01
   0.0000000e+00  -5.6000000e-02  -6.0000000e-03   1.4670000e+00   4.5260000e+00   9.7440000e+00   1.6968000e+01   3.0826000e+01   5.1898000e+01   7.1397000e+01   7.9247000e+01   7.9302000e+01   7.5674000e+01   7.2575000e+01   7.2634000e+01   6.8934000e+01   6.8603000e+01   7.3016000e+01   7.0444000e+01   7.2298000e+01
   0.0000000e+00   5.8000000e-02   2.0600000e-01   1.4170000e+00   3.7910000e+00   7.5980000e+00   1.2980000e+01   2.2040000e+01   3.7107000e+01   5.3876000e+01   6.9641000e+01   8.0193000e+01   7.5970000e+01   7.5199000e+01   7.3719000e+01   6.9892000e+01   6.9446000e+01   7.0204000e+01   7.0492000e+01   7.2030000e+01
   0.0000000e+00   1.3000000e-01   6.4100000e-01   2.0990000e+00   5.7040000e+00   1.1846000e+01   2.0510000e+01   3.3287000e+01   5.4722000e+01   7.2218000e+01   7.6096000e+01   7.9891000e+01   7.4823000e+01   7.5018000e+01   7.3386000e+01   7.1387000e+01   6.8959000e+01   7.3017000e+01   7.1720000e+01   7.2756000e+01
   0.0000000e+00   1.1400000e-01   4.5300000e-01   1.8730000e+00   4.5700000e+00   9.2020000e+00   1.5376000e+01   2.5007000e+01   4.0790000e+01   5.6868000e+01   7.0089000e+01   7.6362000e+01   7.2844000e+01   6.9206000e+01   6.8878000e+01   6.8821000e+01   6.6632000e+01   6.9642000e+01   6.8222000e+01   6.9082000e+01
   0.0000000e+00  -1.4000000e-02  -1.0800000e-01   7.4500000e-01   3.0690000e+00   6.4930000e+00   1.2500000e+01   2.2540000e+01   3.6592000e+01   5.2808000e+01   6.8133000e+01   7.7204000e+01   7.1254000e+01   6.8322000e+01   6.7794000e+01   6.8618000e+01   6.6894000e+01   6.9767000e+01   6.8905000e+01   6.8419000e+01
   0.0000000e+00  -1.5500000e-01  -3.6700000e-01   5.0600000e-01   2.7270000e+00   6.5250000e+00   1.1999000e+01   2.2030000e+01   4.2406000e+01   6.0443000e+01   6.9299000e+01   7.3265000e+01   6.7485000e+01   6.7045000e+01   6.6565000e+01   6.5842000e+01   6.5847000e+01   6.7685000e+01   6.6963000e+01   6.9376000e+01
   0.0000000e+00  -1.5900000e-01  -4.6000000e-02   1.2530000e+00   4.0080000e+00   8.9970000e+00   1.6127000e+01   2.9458000e+01   5.1554000e+01   7.3925000e+01   7.8700000e+01   7.9701000e+01   7.7344000e+01   7.4812000e+01   7.3640000e+01   7.2383000e+01   7.2089000e+01   7.5340000e+01   7.3189000e+01   7.2572000e+01
   0.0000000e+00  -3.3700000e-01  -4.2600000e-01   6.8600000e-01   2.7670000e+00   6.3160000e+00   1.1029000e+01   1.9001000e+01   3.1946000e+01   4.8658000e+01   6.4113000e+01   7.4653000e+01   7.0197000e+01   6.9228000e+01   6.8975000e+01   6.8133000e+01   6.6622000e+01   6.9413000e+01   6.7534000e+01   6.8104000e+01
   0.0000000e+00  -1.8000000e-02   4.1900000e-01   1.8770000e+00   4.8890000e+00   9.7890000e+00   1.6902000e+01   2.6807000e+01   4.4563000e+01   6.0971000e+01   6.7823000e+01   6.8709000e+01   6.5670000e+01   6.6822000e+01   6.6324000e+01   6.7184000e+01   6.3630000e+01   6.6732000e+01   6.5561000e+01   6.7296000e+01
   0.0000000e+00  -5.2000000e-02   1.1600000e-01   1.2600000e+00   4.0660000e+00   7.7970000e+00   1.3340000e+01   2.3031000e+01   4.2477000e+01   6.1464000e+01   7.2500000e+01   7.4644000e+01   7.2684000e+01   7.3583000e+01   7.0949000e+01   7.1171000e+01   6.9138000e+01   7.0471000e+01   6.8549000e+01   6.9057000e+01
   0.0000000e+00  -2.0700000e-01  -7.3000000e-02   9.0200000e-01   3.6190000e+00   7.6990000e+00   1.3884000e+01   2.3085000e+01   4.0618000e+01   5.9424000e+01   7.2514000e+01   7.7335000e+01   7.7158000e+01   7.4364000e+01   7.3479000e+01   7.1178000e+01   7.0007000e+01   7.5285000e+01   7.2690000e+01   7.2530000e+01
   0.0000000e+00  -1.6080000e+00  -1.2300000e+00  -1.0630000e+00   7.0200000e-01   2.8610000e+00   6.1960000e+00   1.2306000e+01   2.3568000e+01   3.9077000e+01   5.4543000e+01   7.0202000e+01   7.1412000e+01   6.7217000e+01   6.5753000e+01   6.5051000e+01   6.5813000e+01   6.8674000e+01   6.6644000e+01   6.7129000e+01
   0.0000000e+00  -4.9100000e-01  -4.6300000e-01   5.8400000e-01   2.9980000e+00   6.8510000e+00   1.2771000e+01   2.4693000e+01   4.6209000e+01   6.7015000e+01   7.8141000e+01   7.7750000e+01   7.5953000e+01   7.5111000e+01   7.4345000e+01   7.1768000e+01   7.0510000e+01   7.4625000e+01   7.1600000e+01   7.2308000e+01
   0.0000000e+00   2.2000000e-02   1.7900000e-01   1.4760000e+00   4.2900000e+00   8.8940000e+00   1.5607000e+01   2.5220000e+01   4.1938000e+01   6.1174000e+01   7.4142000e+01   7.6484000e+01   7.6212000e+01   7.6982000e+01   7.3580000e+01   7.1621000e+01   7.2971000e+01   7.3994000e+01   7.1683000e+01   7.2065000e+01
   0.0000000e+00  -1.6400000e-01  -5.6200000e-01   4.2000000e-01   2.6630000e+00   6.4990000e+00   1.2241000e+01   2.1838000e+01   3.5369000e+01   5.1148000e+01   6.4023000e+01   7.4211000e+01   6.8880000e+01   6.7206000e+01   6.6621000e+01   6.5293000e+01   6.3798000e+01   6.6925000e+01   6.3509000e+01   6.7031000e+01
   0.0000000e+00   4.4000000e-02   7.5000000e-02   1.1810000e+00   4.0080000e+00   8.5060000e+00   1.4973000e+01   2.4304000e+01   3.8930000e+01   5.5169000e+01   6.8700000e+01   7.7806000e+01   7.4414000e+01   7.1588000e+01   7.3620000e+01   6.9621000e+01   6.7693000e+01   7.1334000e+01   7.2162000e+01   7.0496000e+01
   0.0000000e+00   1.8000000e-01   5.4300000e-01   1.9700000e+00   4.8370000e+00   1.0335000e+01   1.7930000e+01   2.7855000e+01   4.5032000e+01   6.1950000e+01   7.1271000e+01   7.5607000e+01   6.9205000e+01   6.9697000e+01   7.0521000e+01   6.7752000e+01   6.6058000e+01   6.8603000e+01   6.9070000e+01   7.0474000e+01
   0.0000000e+00   2.1400000e-01   7.3600000e-01   2.1890000e+00   5.5980000e+00   1.1287000e+01   1.8795000e+01   2.9663000e+01   4.7995000e+01   6.5650000e+01   7.4473000e+01   7.4027000e+01   7.2819000e+01   7.4353000e+01   7.1410000e+01   7.1716000e+01   6.5769000e+01   7.1223000e+01   6.9572000e+01   7.0843000e+01
   0.0000000e+00   1.1600000e-01   4.4400000e-01   1.6120000e+00   4.2490000e+00   8.6720000e+00   1.5162000e+01   2.4801000e+01   3.9933000e+01   5.8305000e+01   7.2771000e+01   7.8775000e+01   7.7487000e+01   7.6897000e+01   7.7614000e+01   7.4444000e+01   6.9903000e+01   7.3278000e+01   7.1163000e+01   7.2879000e+01
   0.0000000e+00  -2.5700000e-01   2.0000000e-01   1.7800000e+00   5.1190000e+00   1.0449000e+01   1.8049000e+01   3.2337000e+01   5.6273000e+01   7.7720000e+01   7.8131000e+01   7.6401000e+01   7.5246000e+01   7.6441000e+01   7.5011000e+01   7.3869000e+01   7.2826000e+01   7.5828000e+01   7.3529000e+01   7.4770000e+01
   0.0000000e+00   6.2000000e-02   8.5000000e-02   9.8800000e-01   3.0440000e+00   6.1740000e+00   1.1053000e+01   2.0066000e+01   3.7845000e+01   5.6946000e+01   7.1205000e+01   7.9818000e+01   7.9291000e+01   7.6152000e+01   7.5437000e+01   7.1581000e+01   7.1186000e+01   7.2644000e+01   7.5279000e+01   7.3349000e+01
   0.0000000e+00   1.0100000e-01   2.1600000e-01   9.3000000e-01   2.5350000e+00   5.3310000e+00   9.4160000e+00   1.5964000e+01   2.7816000e+01   4.3717000e+01   5.9331000e+01   7.8782000e+01   8.2345000e+01   7.9544000e+01   7.5792000e+01   7.5220000e+01   7.2603000e+01   7.4007000e+01   7.6267000e+01   7.5628000e+01
   0.0000000e+00   1.8000000e-01   1.8700000e-01   1.1950000e+00   3.8860000e+00   7.6380000e+00   1.2910000e+01   2.2687000e+01   3.9589000e+01   5.7860000e+01   7.0163000e+01   7.5723000e+01   7.0603000e+01   7.2858000e+01   7.0272000e+01   6.7099000e+01   6.6315000e+01   7.1959000e+01   6.9132000e+01   6.7073000e+01
   0.0000000e+00   8.5000000e-02   1.8300000e-01   1.1180000e+00   3.3990000e+00   7.0060000e+00   1.2237000e+01   2.1518000e+01   4.0736000e+01   6.0580000e+01   7.3546000e+01   7.9553000e+01   7.5368000e+01   7.4737000e+01   7.0335000e+01   7.1468000e+01   6.9055000e+01   7.1549000e+01   7.0057000e+01   7.0245000e+01
   0.0000000e+00  -2.0000000e-02   2.0600000e-01   1.4830000e+00   4.4770000e+00   8.9830000e+00   1.5058000e+01   2.6955000e+01   4.8865000e+01   6.8604000e+01   7.7446000e+01   7.6706000e+01   7.5385000e+01   7.5123000e+01   7.5474000e+01   7.1196000e+01   7.0857000e+01   7.1633000e+01   7.1952000e+01   7.1524000e+01
   0.0000000e+00   1.3300000e-01  -1.4300000e-01   9.6100000e-01   3.5170000e+00   6.7210000e+00   1.1025000e+01   1.9696000e+01   3.6536000e+01   5.5995000e+01   7.1574000e+01   8.1545000e+01   7.7143000e+01   7.5666000e+01   7.3752000e+01   7.0642000e+01   7.2340000e+01   7.1429000e+01   7.1094000e+01   7.2710000e+01
